folder_name,depth,sub_links_count,image_count,video_count,sub_links,image_urls,video_urls
web_nebulae,2,7,6,1,"@https://leesoojeong1124.github.io/web-ai/web_nebulae, @https://leesoojeong1124.github.io/web-ai/web_nebulae/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_nebulae/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_nebulae/section_level_2/text_3.html, @https://leesoojeong1124.github.io/web-ai/web_nebulae/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_nebulae/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_nebulae/section_level_2/image/image.html","https://images.unsplash.com/photo-1681673211051-dc2534444d0d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxuZWJ1bGFlfGVufDB8MHx8fDE3NjI3MzQ4NjR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1656087279606-c33e8980cf30?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxuZWJ1bGFlfGVufDB8MHx8fDE3NjI3MzQ4NjR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1711991996800-680364137d6d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxuZWJ1bGFlfGVufDB8MHx8fDE3NjI3MzQ4NjR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1642635715930-b3a1eba9c99f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxuZWJ1bGFlfGVufDB8MHx8fDE3NjI3MzQ4NjR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1656542198209-4758a1afc42f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxuZWJ1bGFlfGVufDB8MHx8fDE3NjI3MzQ4NjR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1615381034338-0ce3a8d47866?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxuZWJ1bGFlfGVufDB8MHx8fDE3NjI3MzQ4NjR8MA&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2016/03/20/2528-159729627_medium.mp4
web_networks,1,5,5,3,"@https://leesoojeong1124.github.io/web-ai/web_networks, @https://leesoojeong1124.github.io/web-ai/web_networks/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_networks/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_networks/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_networks/image/image.html","https://images.unsplash.com/photo-1542382257-80dedb725088?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxuZXR3b3Jrc3xlbnwwfDB8fHwxNzYyNzQzOTg5fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1644088379091-d574269d422f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxuZXR3b3Jrc3xlbnwwfDB8fHwxNzYyNzQzOTg5fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1545987796-200677ee1011?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxuZXR3b3Jrc3xlbnwwfDB8fHwxNzYyNzQzOTg5fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1568952433726-3896e3881c65?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxuZXR3b3Jrc3xlbnwwfDB8fHwxNzYyNzQzOTg5fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1545987796-b199d6abb1b4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxuZXR3b3Jrc3xlbnwwfDB8fHwxNzYyNzQzOTg5fDA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2021/09/25/89695-615389022_medium.mp4, https://cdn.pixabay.com/video/2023/07/31/174009-850361325_medium.mp4, https://cdn.pixabay.com/video/2022/12/03/141482-777708179_medium.mp4"
web_noodles,2,6,8,2,"@https://leesoojeong1124.github.io/web-ai/web_noodles, @https://leesoojeong1124.github.io/web-ai/web_noodles/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_noodles/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_noodles/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_noodles/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_noodles/section_level_2/image/image.html","https://images.unsplash.com/photo-1592778024292-d6782d22add7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxub29kbGVzfGVufDB8MHx8fDE3NjI3MjY5NTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1553621043-f607bfbf6640?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxub29kbGVzfGVufDB8MHx8fDE3NjI3MjY5NTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1491961865842-98f7befd1a60?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxub29kbGVzfGVufDB8MHx8fDE3NjI3MjY5NTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1605311525808-ea0daef137b7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxub29kbGVzfGVufDB8MHx8fDE3NjI3MjY5NTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1585032226651-759b368d7246?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxub29kbGVzfGVufDB8MHx8fDE3NjI3MjY5NTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1607328874071-45a9cd600644?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxub29kbGVzfGVufDB8MHx8fDE3NjI3MjY5NTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1634864572865-1cf8ff8bd23d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxub29kbGVzfGVufDB8MHx8fDE3NjI3MjY5NTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1626804475297-41608ea09aeb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxub29kbGVzfGVufDB8MHx8fDE3NjI3MjY5NTJ8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2017/08/29/11621-231571931_medium.mp4, https://cdn.pixabay.com/video/2022/05/17/117216-710892206_medium.mp4"
web_oceans,1,4,8,2,"@https://leesoojeong1124.github.io/web-ai/web_oceans, @https://leesoojeong1124.github.io/web-ai/web_oceans/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_oceans/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_oceans/image/image.html","https://images.unsplash.com/photo-1515467793618-9950224fb112?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxvY2VhbnN8ZW58MHwwfHx8MTc2MjcyMjgzMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1470217407524-b1e77afc6ec5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxvY2VhbnN8ZW58MHwwfHx8MTc2MjcyMjgzMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1502126524499-4cd4567f046c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxvY2VhbnN8ZW58MHwwfHx8MTc2MjcyMjgzMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1609009835496-7121e5ade7d8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxvY2VhbnN8ZW58MHwwfHx8MTc2MjcyMjgzMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1507295386538-ddd5e86cd597?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxvY2VhbnN8ZW58MHwwfHx8MTc2MjcyMjgzMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1456753510773-a8bd200a4a26?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxvY2VhbnN8ZW58MHwwfHx8MTc2MjcyMjgzMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1514788173502-100034aa8085?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxvY2VhbnN8ZW58MHwwfHx8MTc2MjcyMjgzMnww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1515650679378-22c165e451a0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxvY2VhbnN8ZW58MHwwfHx8MTc2MjcyMjgzMnww&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2025/10/12/309365_medium.mp4, https://cdn.pixabay.com/video/2022/10/19/135658-764361528_medium.mp4"
web_pandas,1,4,4,3,"@https://leesoojeong1124.github.io/web-ai/web_pandas, @https://leesoojeong1124.github.io/web-ai/web_pandas/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_pandas/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_pandas/image/image.html","https://images.unsplash.com/photo-1617500756598-a0ee57567ac8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxwYW5kYXN8ZW58MHwwfHx8MTc2MjczNTYwM3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1659540181281-1d89d6112832?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxwYW5kYXN8ZW58MHwwfHx8MTc2MjczNTYwM3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1597953601374-1ff2d5640c85?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxwYW5kYXN8ZW58MHwwfHx8MTc2MjczNTYwM3ww&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1721392242677-ffc018e7492b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxwYW5kYXN8ZW58MHwwfHx8MTc2MjczNTYwM3ww&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2025/02/17/258988_medium.mp4, https://cdn.pixabay.com/video/2021/08/19/85698-591865318_medium.mp4, https://cdn.pixabay.com/video/2020/05/05/38126-417752207_medium.mp4"
web_parrots,0,1,7,2,@https://leesoojeong1124.github.io/web-ai/web_parrots,"https://images.unsplash.com/photo-1686308346757-5c86f02fbb61?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxwYXJyb3RzfGVufDB8MHx8fDE3NjI3MzQyNTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1719258452384-e05daf29f30f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxwYXJyb3RzfGVufDB8MHx8fDE3NjI3MzQyNTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1588154323486-90eb08ecb793?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxwYXJyb3RzfGVufDB8MHx8fDE3NjI3MzQyNTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1606383070180-aa3c0a87cd28?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxwYXJyb3RzfGVufDB8MHx8fDE3NjI3MzQyNTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1604826010917-65cf53d6249b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxwYXJyb3RzfGVufDB8MHx8fDE3NjI3MzQyNTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1549608276-5786777e6587?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxwYXJyb3RzfGVufDB8MHx8fDE3NjI3MzQyNTJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1510272839903-5112a2e44bc6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxwYXJyb3RzfGVufDB8MHx8fDE3NjI3MzQyNTJ8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2022/09/17/131652-751014819_medium.mp4, https://cdn.pixabay.com/video/2020/07/30/46026-447087782_medium.mp4"
web_pasta,2,7,6,2,"@https://leesoojeong1124.github.io/web-ai/web_pasta, @https://leesoojeong1124.github.io/web-ai/web_pasta/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_pasta/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_pasta/section_level_2/text_3.html, @https://leesoojeong1124.github.io/web-ai/web_pasta/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_pasta/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_pasta/section_level_2/image/image.html","https://images.unsplash.com/photo-1473093226795-af9932fe5856?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxwYXN0YXxlbnwwfDB8fHwxNzYyNzIyNjAyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1473093295043-cdd812d0e601?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxwYXN0YXxlbnwwfDB8fHwxNzYyNzIyNjAyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1579684947550-22e945225d9a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxwYXN0YXxlbnwwfDB8fHwxNzYyNzIyNjAyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1516685018646-549198525c1b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxwYXN0YXxlbnwwfDB8fHwxNzYyNzIyNjAyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1447279506476-3faec8071eee?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxwYXN0YXxlbnwwfDB8fHwxNzYyNzIyNjAyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1598720290281-9f26ae6d6f81?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxwYXN0YXxlbnwwfDB8fHwxNzYyNzIyNjAyfDA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2025/01/26/254753_medium.mp4, https://cdn.pixabay.com/video/2020/03/05/33262-396488032_medium.mp4"
web_pencils,0,1,5,2,@https://leesoojeong1124.github.io/web-ai/web_pencils,"https://images.unsplash.com/photo-1605641987825-c1664626d79f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxwZW5jaWxzfGVufDB8MHx8fDE3NjI3Mjc0MzR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1513542789411-b6a5d4f31634?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxwZW5jaWxzfGVufDB8MHx8fDE3NjI3Mjc0MzR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1565359184520-fcff70f99c24?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxwZW5jaWxzfGVufDB8MHx8fDE3NjI3Mjc0MzR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1609881532802-493ca789f868?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxwZW5jaWxzfGVufDB8MHx8fDE3NjI3Mjc0MzR8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1627873828998-50b7aeec7ffe?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxwZW5jaWxzfGVufDB8MHx8fDE3NjI3Mjc0MzR8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2017/07/23/10823-226624976_medium.mp4, https://cdn.pixabay.com/video/2017/03/08/8256-207598612_medium.mp4"
web_penguins,0,1,6,1,@https://leesoojeong1124.github.io/web-ai/web_penguins,"https://images.unsplash.com/photo-1598439210625-5067c578f3f6?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxwZW5ndWluc3xlbnwwfDB8fHwxNzYyNzM2NDM3fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1613575573097-15f53a39267a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxwZW5ndWluc3xlbnwwfDB8fHwxNzYyNzM2NDM3fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1518840801558-9770b4a34eeb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxwZW5ndWluc3xlbnwwfDB8fHwxNzYyNzM2NDM3fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1595792463990-07008351a4fb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxwZW5ndWluc3xlbnwwfDB8fHwxNzYyNzM2NDM3fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1514125067037-8e669dd37638?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxwZW5ndWluc3xlbnwwfDB8fHwxNzYyNzM2NDM3fDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1496497243327-9dccd845c35f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxwZW5ndWluc3xlbnwwfDB8fHwxNzYyNzM2NDM3fDA&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2016/12/03/6641-194317657_medium.mp4
web_pizza,2,7,6,1,"@https://leesoojeong1124.github.io/web-ai/web_pizza, @https://leesoojeong1124.github.io/web-ai/web_pizza/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_pizza/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_pizza/section_level_2/text_3.html, @https://leesoojeong1124.github.io/web-ai/web_pizza/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_pizza/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_pizza/section_level_2/image/image.html","https://images.unsplash.com/photo-1611915365928-565c527a0590?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxwaXp6YXxlbnwwfDB8fHwxNzYyNzE0NjcyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1571407970349-bc81e7e96d47?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxwaXp6YXxlbnwwfDB8fHwxNzYyNzE0NjcyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1534308983496-4fabb1a015ee?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxwaXp6YXxlbnwwfDB8fHwxNzYyNzE0NjcyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1574071318508-1cdbab80d002?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw2fHxwaXp6YXxlbnwwfDB8fHwxNzYyNzE0NjcyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1604382354936-07c5d9983bd3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwyfHxwaXp6YXxlbnwwfDB8fHwxNzYyNzE0NjcyfDA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1579751626657-72bc17010498?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxwaXp6YXxlbnwwfDB8fHwxNzYyNzE0NjcyfDA&ixlib=rb-4.1.0&q=80&w=1080",https://cdn.pixabay.com/video/2023/02/07/149678-796691098_medium.mp4
web_planets,2,7,6,3,"@https://leesoojeong1124.github.io/web-ai/web_planets, @https://leesoojeong1124.github.io/web-ai/web_planets/section_level_2/index.html, @https://leesoojeong1124.github.io/web-ai/web_planets/section_level_2/text_2.html, @https://leesoojeong1124.github.io/web-ai/web_planets/section_level_2/text_3.html, @https://leesoojeong1124.github.io/web-ai/web_planets/section_level_2/text_1.html, @https://leesoojeong1124.github.io/web-ai/web_planets/section_level_2/video/video.html, @https://leesoojeong1124.github.io/web-ai/web_planets/section_level_2/image/image.html","https://images.unsplash.com/photo-1532795077981-fc1c26555bd4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwzfHxwbGFuZXRzfGVufDB8MHx8fDE3NjI3MzMxODJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1630839437035-dac17da580d0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw3fHxwbGFuZXRzfGVufDB8MHx8fDE3NjI3MzMxODJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1614732414444-096e5f1122d5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHwxfHxwbGFuZXRzfGVufDB8MHx8fDE3NjI3MzMxODJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1701014159143-09482059f571?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw4fHxwbGFuZXRzfGVufDB8MHx8fDE3NjI3MzMxODJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1506272517965-ec6133efee7a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw1fHxwbGFuZXRzfGVufDB8MHx8fDE3NjI3MzMxODJ8MA&ixlib=rb-4.1.0&q=80&w=1080, https://images.unsplash.com/photo-1614730321146-b6fa6a46bcb4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4MjE0MjN8MHwxfHNlYXJjaHw0fHxwbGFuZXRzfGVufDB8MHx8fDE3NjI3MzMxODJ8MA&ixlib=rb-4.1.0&q=80&w=1080","https://cdn.pixabay.com/video/2020/11/09/55990-478348906_medium.mp4, https://cdn.pixabay.com/video/2024/03/19/204738-925166445_medium.mp4, https://cdn.pixabay.com/video/2019/01/17/20763-312672600_medium.mp4"
